"","article","id","eva_score_rda_f1_01d","eva_score_rda_f1_01m","eva_score_rda_f1_02d","eva_score_rda_f1_02m","eva_score_rda_f2_01m","eva_score_rda_f3_01m","eva_score_rda_f4_01m","eva_score_rda_a1_01m","eva_score_rda_a1_02d","eva_score_rda_a1_02m","eva_score_rda_a1_03d","eva_score_rda_a1_03m","eva_score_rda_a1_04d","eva_score_rda_a1_04m","eva_score_rda_a1_05d","eva_score_rda_a1_1_01d","eva_score_rda_a1_1_01m","eva_score_rda_a1_2_01d","eva_score_rda_a2_01m","eva_score_rda_i1_01d","eva_score_rda_i1_01m","eva_score_rda_i1_02d","eva_score_rda_i1_02m","eva_score_rda_i2_01d","eva_score_rda_i2_01m","eva_score_rda_i3_01d","eva_score_rda_i3_01m","eva_score_rda_i3_02d","eva_score_rda_i3_02m","eva_score_rda_i3_03m","eva_score_rda_i3_04m","eva_score_rda_r1_01m","eva_score_rda_r1_1_01m","eva_score_rda_r1_1_02m","eva_score_rda_r1_1_03m","eva_score_rda_r1_2_01m","eva_score_rda_r1_2_02m","eva_score_rda_r1_3_01d","eva_score_rda_r1_3_01m","eva_score_rda_r1_3_02d","eva_score_rda_r1_3_02m","total_score"
"278","10.1080/13561820.2021.1903405","http://doi.org/10.17605/OSF.IO/6K7VN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"279","10.1126/sciadv.abg4693","https://doi.org/10.5281/zenodo.4670433",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"280","10.1126/sciadv.abg5174","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"281","10.1126/science.abi5273","https://doi.org/10.5281/zenodo.4945655",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"282","10.1177/00220345211017510","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"283","10.2337/db20-0910","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"284","10.1021/acscentsci.0c00679","https://doi.org/doi:10.25345/C5VG6C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"285","10.1021/acscentsci.0c00679","https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"286","10.1021/acscentsci.0c00679","https://www.ebi.ac.uk/pride/archive/projects/PXD011771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"287","10.1002/eji.202048797","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"288","10.1002/ijc.33456","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"289","10.1016/j.cortex.2020.06.006","https://doi.org/10.5281/zenodo.3479558",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"290","10.1016/j.jbc.2021.101334","https://www.ebi.ac.uk/pride/archive/projects/PXD028005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"291","10.1016/j.jclinepi.2020.09.022","http://doi.org/10.17605/OSF.IO/PTJBN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"292","10.1016/j.molcel.2020.11.037","https://www.ebi.ac.uk/pride/archive/projects/PXD014740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"293","10.1016/j.molcel.2020.11.037","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"294","10.1016/j.molcel.2020.11.037","https://www.rcsb.org/structure/6SWA",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"295","10.1016/j.molcel.2020.11.037","https://www.ebi.ac.uk/emdb/EMD-10321",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"296","10.1016/j.neuroimage.2020.117384","https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"297","10.1016/j.omtm.2021.09.019","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"298","10.1016/j.stem.2020.11.015","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-9067/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"299","10.1021/acs.jmedchem.1c01264","http://dx.doi.org/10.2210/pdb7o6x/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"300","10.1021/acs.jmedchem.1c01264","https://doi.org/10.23729/4d448eb0-c6ef-4b7d-a557-3758f5f68d47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"301","10.1038/s41467-021-26706-w","https://doi.org/10.17605/OSF.IO/RUJWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"302","10.1038/s41467-021-26706-w","https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2033292&DatabaseToSearch=Published",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"303","10.1038/s43018-021-00201-z","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166420",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"304","10.1038/s43018-021-00201-z","https://flowrepository.org/id/FR-FCM-Z3G7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"305","10.1038/s43018-021-00201-z","https://doi.org/10.6084/m9.figshare.14166983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"306","10.1073/pnas.2026558118","https://www.ncbi.nlm.nih.gov/nuccore/MW582527",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"307","10.1080/19942060.2021.1995048","https://doi.org/10.6084/m9.figshare.14393600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"308","10.1093/nar/gkaa1180","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8746/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"309","10.1177/25152459211040837","https://osf.io/w8h2q/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"310","10.1210/endocr/bqaa220","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=ERR4778373&display=metadata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"311","10.1371/journal.pcbi.1009050","https://github.com/wan-yang/flu-subtropic-climate-models/tree/main/data_climate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"312","10.1371/journal.pone.0250004","https://figshare.com/articles/dataset/S1_File_-/14441052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"313","10.1371/journal.ppat.1009824","https://www.sasbdb.org/data/SASDKW8/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"314","10.1371/journal.ppat.1009824","https://www.ebi.ac.uk/pride/archive/projects/PXD027257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"315","10.1371/journal.ppat.1009824","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10788/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"316","10.3389/fpsyt.2021.665957","https://github.com/lveaor/Umbrella-review-2021/blob/main/Table_for_script.xlsx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"317","10.3389/fpsyt.2021.770282","https://github.com/agschlagenhauf/qMRI/tree/main/data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"318","10.3390/ijms22115547","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"319","10.1093/nar/gkaa1198","https://www.addgene.org/137191/",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"320","10.1158/1078-0432.CCR-21-1881","https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"321","10.1093/gigascience/giab068","https://github.com/arx-deidentifier/genetic-benchmark/tree/master/data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"322","10.1159/000520082","https://doi.org/10.6084/m9.figshare.14573082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"323","10.1186/s12891-021-04425-z","https://doi.org/10.17632/f9vm3c4d7v.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"324","10.1186/s13023-021-01986-z","https://doi.org/10.6084/m9.figshare.15179134.v1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"325","10.1098/rsos.210389","https://dx.doi.org/10.17632/btchxktzyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"326","10.1111/mec.16099","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"327","10.1111/mec.16099","https://doi.org/10.6084/m9.figshare.13318754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"328","10.1136/bmj.n450","https://doi.org/10.17605/OSF.IO/CDBHN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"329","10.1186/s13059-021-02306-1","10.5281/zenodo.4454489",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"330","10.3389/fimmu.2020.609891","http://www.addgene.org/129027/",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"331","10.3389/fpsyg.2021.734877","https://osf.io/3u62p/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"332","10.3389/fpsyg.2020.576580","doi.org/10.17605/OSF.IO/BTWNQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"333","10.3389/fonc.2020.578380","https://doi.org/10.5281/zenodo.3922212",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"334","10.3389/fnins.2021.742652","https://doi.org/10.5281/zenodo.5746691",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"335","10.3389/fcimb.2021.763121","https://github.com/MarisaIsabell/CF-lung-microbiome-longitudinal-development/tree/master/data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"336","10.17912/micropub.biology.000390","https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"337","10.15252/embj.2019104296","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"338","10.1098/rsos.210389","https://doi.org/10.6084/m9.figshare.16573481.v1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"339","10.1093/ve/veab051","https://github.com/BernardoGG/SARS-CoV-2_Genomic_lineages_Ecuador/tree/master/Data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"340","10.1093/noajnl/vdab149","https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"341","10.1523/ENEURO.0475-20.2021","https://github.com/FunDyn/VirtualCohorts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"342","10.1007/s10461-021-03432-4","doi.org/10.11588/data/KXTQTZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"343","10.1002/pon.5798","https://doi.org/10.17605/OSF.IO/YJ5CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"344","10.1186/s13073-021-00925-8","https://github.com/saezlab/combiMS/tree/master/data/phosphos_raw_clean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"345","10.12688/wellcomeopenres.16661.2","10.5281/zenodo.4640140",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"346","10.1038/s41467-021-26783-x","https://www.ebi.ac.uk/gwas/studies/GCST90044763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"347","10.1016/j.dib.2021.107320","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"348","10.1016/j.molcel.2020.12.042","https://dx.doi.org/10.17632/5fpk9g52rw.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"349","10.1038/s41467-021-24007-w","https://www.ebi.ac.uk/metabolights/MTBLS2840/files",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"350","10.1038/s41467-021-25030-7","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"351","10.1038/s41467-021-25030-7","https://www.ebi.ac.uk/pride/archive/projects/PXD025164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"352","10.1038/s41588-021-00863-6","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"353","10.1172/jci.insight.149228","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"354","10.1186/s13059-021-02397-w","http://www.ebi.ac.uk/ena/data/view/PRJEB38096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"355","10.1371/journal.pntd.0009787","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175668",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"356","10.1371/journal.pntd.0009787","https://www.ncbi.nlm.nih.gov/nuccore/2085340607",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"357","10.1371/journal.pone.0252356","https://figshare.com/articles/dataset/S1_Dataset_-/14749705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"358","10.3390/polym13030433","https://dx.doi.org/10.17617/3.5k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","10.3390/nu13093171","https://www.ebi.ac.uk/ena/browser/view/PRJEB37553?show=reads",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"360","10.1186/s13058-020-01379-3","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89888",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"361","10.3390/medicina57070646","https://osf.io/5d8vu/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"362","10.3390/pathogens10080983","https://www.ncbi.nlm.nih.gov/nuccore/MZ389693",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"363","10.1007/s00401-021-02395-z","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190365",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"364","10.1007/s00401-021-02395-z","https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=2ae5c0457a3f4e9196365f9448657b59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"365","10.1016/j.bioorg.2021.105505","https://www.ebi.ac.uk/pride/archive/projects/PXD018674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"366","10.1016/j.bioorg.2021.105505","https://www.ebi.ac.uk/ena/browser/view/PRJEB42732?show=reads",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"367","10.1016/j.chom.2021.04.005","https://www.ncbi.nlm.nih.gov/nuccore/MW002785",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"368","10.1016/j.chom.2021.04.005","https://www.ebi.ac.uk/emdb/EMD-23469",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"369","10.1016/j.chom.2021.04.005","https://www.rcsb.org/structure/7LM8",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"370","10.1016/j.diabres.2021.108996","https://github.com/athieffry/T1International-OoPE-survey-2020/tree/main/1a%20-%20Raw%20Data/survey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"371","10.1016/j.isci.2021.102766","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12130588&display=metadata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"372","10.1016/j.jbc.2021.101224","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173204",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"373","10.1016/j.jbc.2021.101224","https://www.ebi.ac.uk/pride/archive/projects/PXD027109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"374","10.1016/j.jcmgh.2021.02.002","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157820",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"375","10.1016/j.jhepr.2021.100234","https://osf.io/y8dfw/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"376","10.1016/j.molcel.2021.11.023","https://www.ncbi.nlm.nih.gov/nuccore/OK239717",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
