"","article","id","eva_score_rda_f1_01d","eva_score_rda_f1_01m","eva_score_rda_f1_02d","eva_score_rda_f1_02m","eva_score_rda_f2_01m","eva_score_rda_f3_01m","eva_score_rda_f4_01m","eva_score_rda_a1_01m","eva_score_rda_a1_02d","eva_score_rda_a1_02m","eva_score_rda_a1_03d","eva_score_rda_a1_03m","eva_score_rda_a1_04d","eva_score_rda_a1_04m","eva_score_rda_a1_05d","eva_score_rda_a1_1_01d","eva_score_rda_a1_1_01m","eva_score_rda_a1_2_01d","eva_score_rda_a2_01m","eva_score_rda_i1_01d","eva_score_rda_i1_01m","eva_score_rda_i1_02d","eva_score_rda_i1_02m","eva_score_rda_i2_01d","eva_score_rda_i2_01m","eva_score_rda_i3_01d","eva_score_rda_i3_01m","eva_score_rda_i3_02d","eva_score_rda_i3_02m","eva_score_rda_i3_03m","eva_score_rda_i3_04m","eva_score_rda_r1_01m","eva_score_rda_r1_1_01m","eva_score_rda_r1_1_02m","eva_score_rda_r1_1_03m","eva_score_rda_r1_2_01m","eva_score_rda_r1_2_02m","eva_score_rda_r1_3_01d","eva_score_rda_r1_3_01m","eva_score_rda_r1_3_02d","eva_score_rda_r1_3_02m","total_score"
"377","10.1016/j.molcel.2021.11.023","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167358",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"378","10.1016/j.nbd.2021.105391","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173610",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"379","10.1016/j.patter.2021.100351","https://doi.org/10.7910/DVN/CQHHEH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"380","10.1016/j.stem.2021.11.003","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159082",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"381","10.1016/j.xcrm.2021.100291","https://doi.org/10.17632/5n8df8jvk4.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"382","10.1038/s41419-021-04454-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185624",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"383","10.1038/s41380-021-01385-7","http://doi.org/10.2210/pdb7OW1/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"384","10.1038/s41467-020-20877-8","https://www.ebi.ac.uk/metabolights/MTBLS284/descriptors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"385","10.1038/s41467-021-22786-w","https://github.com/csi-hamburg/WAKE-UP-preserved-SC/tree/main/code/statistics_R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"386","10.1038/s41586-021-04064-3","https://www.pgscatalog.org/score/PGS000886/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"387","10.1038/s41586-021-04064-3","http://csg.sph.umich.edu/willer/public/glgc-lipids2021/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"388","10.1038/s41594-020-00539-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94452",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"389","10.1016/j.drudis.2021.06.007","https://osf.io/bc58f/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"390","10.1038/s41467-021-25914-8","https://github.com/fsera/COVIDWeather/blob/main/mcc_covid_temp_data.csv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"391","10.1016/j.xhgg.2021.100042","https://www.ebi.ac.uk/gwas/studies/GCST004415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"392","10.1016/j.xhgg.2021.100042","https://doi.org/10.5281/zenodo.3572799",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"393","10.1038/s41467-021-24045-4","https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"394","10.1038/s41467-021-25326-8","https://www.ebi.ac.uk/ena/browser/view/PRJEB39208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"395","10.1038/s41467-021-25326-8","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10163/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"396","10.1038/s41467-021-25379-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158916",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"397","10.1038/s41467-021-25728-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181599",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"398","10.1038/s41467-021-26061-w","https://www.ebi.ac.uk/pride/archive/projects/PXD018345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"399","10.1038/s41467-021-27478-z","https://www.ebi.ac.uk/ena/browser/view/PRJEB31628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"400","10.1038/s41586-021-03233-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE145104",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"401","10.1038/s41586-021-03713-x","https://www.ebi.ac.uk/emdb/EMD-24120",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"402","10.1038/s41586-021-03713-x","https://doi.org/10.2210/pdb7n1p/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"403","10.1038/s41586-021-04116-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159986",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"404","10.1038/s41586-021-04116-8","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17009152&display=data-access",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"405","10.1038/s41586-021-04342-0","https://www.ncbi.nlm.nih.gov/nuccore/OV076251.1",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"406","10.1038/s41586-021-04342-0","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17052077&display=data-access",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"407","10.1038/s41587-021-00879-7","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152989",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"408","10.1038/s41588-021-00951-7","https://www.ebi.ac.uk/ena/browser/view/PRJEB45367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"409","10.1038/s41590-021-01035-8","https://www.ebi.ac.uk/pride/archive/projects/PXD026748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"410","10.1038/s41591-020-01227-z","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154027",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"411","10.1038/s41591-020-01227-z","https://github.com/theislab/Covid_meta_analysis/tree/main/Figure1_ACE2_TMPRSS2_coexp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"412","10.1038/s41598-021-02011-w","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119025",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"413","10.1038/s41598-021-90145-2","https://www.ncbi.nlm.nih.gov/nuccore/KT587350",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"414","10.1038/s42003-021-02307-7","https://doi.org/10.5061/dryad.pnvx0k6kr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"415","10.1038/s42003-021-02307-7","https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR12567753&display=data-access",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"416","10.1038/s42003-021-02307-7","https://doi.org/10.5281/zenodo.4768563",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"417","10.1093/braincomms/fcab027","https://doi.org/10.5281/zenodo.4425256",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"418","10.1177/21677026211049366","https://doi.org/10.17605/OSF.IO/P3X4R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"419","10.1002/14651858.CD014963","https://doi.org/10.5281/zenodo.6500842",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"420","10.1016/j.neuroimage.2021.117951","https://osf.io/duj47/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"421","10.1016/j.neuroimage.2021.117951","https://identifiers.org/neurovault.collection:7566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"422","10.1038/s41589-020-00724-z","https://doi.org/10.5281/zenodo.3736430",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"423","10.1038/s41467-021-20918-w","https://www.ebi.ac.uk/gwas/studies/GCST90007526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"424","10.1371/journal.pone.0244497","https://figshare.com/articles/dataset/Y-chromosome_haplotypes_Guevara_et_al_2016_and_SNP_assignment_by_multiplexes_This_study_/13509710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"425","10.1038/s41388-021-02054-3","https://doi.org/10.24433/CO.0121060.v1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"426","10.1371/journal.pone.0260168","https://figshare.com/articles/dataset/Minimal_underlying_data_set_and_codebook_/17044919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"427","10.1016/j.cub.2021.04.043","http://doi.org/10.17605/OSF.IO/YKM6X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"428","10.1016/j.immuni.2021.09.002","https://data.mendeley.com/datasets/hwxhw2sxys/1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"429","10.1016/j.jmb.2021.166964","http://doi.org/10.2210/pdb6MD5/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"430","10.1016/j.lfs.2021.119158","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94916",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"431","10.1016/j.mcpro.2021.100135","https://www.ebi.ac.uk/pride/archive/projects/PXD027265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"432","10.1016/j.stem.2021.03.017","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE151333",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"433","10.1021/acs.jproteome.1c00429","https://doi.org/doi:10.25345/C5NM3R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"434","10.1021/acs.jproteome.1c00608","https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000081885",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"435","10.1021/acs.jproteome.1c00608","https://www.ebi.ac.uk/pride/archive/projects/PXD027498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"436","10.1038/s41467-021-23143-7","https://ddbj.nig.ac.jp/public/ddbj_database/dra/fastq/DRA010/DRA010491/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"437","10.1038/s41559-021-01486-0","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR11196254&display=data-access",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"438","10.1038/s41559-021-01486-0","https://doi.org/10.5061/dryad.7h44j0zsr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"439","10.1038/s41586-021-03583-3","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE122505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,10.98
"440","10.1038/s41586-021-03767-x","https://www.ebi.ac.uk/gwas/studies/GCST011074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"441","10.1038/s43018-020-00171-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144288",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"442","10.1073/pnas.2014481118","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE147722",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"443","10.1073/pnas.2014876118","https://doi.org/10.5281/zenodo.4671006",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"444","10.1073/pnas.2022580118","http://doi.org/10.2210/pdb7CQF/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"445","10.1073/pnas.2108157118","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160294",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"446","10.1073/pnas.2108157118","https://doi.org/10.5281/zenodo.5203142",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"447","10.1080/13506285.2021.1915902","https://osf.io/dkx6y/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"448","10.1080/15592294.2021.1878723","doi.org/10.5281/zenodo.4327115",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"449","10.1126/science.abf1357","https://github.com/YunzheLiu/RLReplay/blob/main/MEGTrial_Thres.mat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"450","10.1126/science.abh1139","http://doi.org/10.2210/pdb7LOP/pdb",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"451","10.1126/science.abh1139","https://www.ebi.ac.uk/emdb/EMD-23466",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"452","10.1126/science.abj4336","https://github.com/CERI-KRISP/africa-covid19-genomics/tree/main/data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"453","10.1126/sciimmunol.abg3533","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE118174",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"454","10.1126/sciimmunol.abh0891","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148163",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"455","10.1126/scisignal.aax7942","https://www.ebi.ac.uk/pride/archive/projects/PXD015579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"456","10.1126/scitranslmed.abe8952","https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-9361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"457","10.1152/physiolgenomics.00160.2020","https://doi.org/10.6084/m9.figshare.13490262.v3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"458","10.1177/13591053211027631","https://osf.io/spd9u/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"459","10.1177/1745691620979806","https://osf.io/5qmz7/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"460","10.1177/17470218211053992","https://github.com/wangbenchi/Shared_data",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,8.54
"461","10.1177/17474930211006286","https://doi.org/10.5281/zenodo.3899830",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"462","10.1182/bloodadvances.2021004335","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165499",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"463","10.1182/bloodadvances.2021004335","https://osf.io/uhxvt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"464","10.1371/journal.pgen.1009250","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157285",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"465","10.1371/journal.pgen.1009250","https://figshare.com/articles/dataset/List_of_up-_and_downregulated_transcripts_from_sorted_stem_cells_sorted_Paneth_cells_and_organoids_with_a_p_value_0_05_/17123909?backTo=/collections/MLL1_is_required_for_maintenance_of_intestinal_stem_cells/5736735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"466","10.1371/journal.pone.0249256","https://doi.org/10.6084/m9.figshare.14931708.v1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"467","10.3201/eid2704.202676","https://www.ncbi.nlm.nih.gov/nuccore/MW809725",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"468","10.3201/eid2704.203996","https://www.ncbi.nlm.nih.gov/nuccore/MT993951",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"469","10.3201/eid2707.204660","https://www.ncbi.nlm.nih.gov/nuccore/MT108784",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"470","10.3389/fimmu.2021.535039","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE129772",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"471","10.3389/fmicb.2021.766527","https://www.ebi.ac.uk/pride/archive/projects/PXD029319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"472","10.3389/fmicb.2021.766527","https://www.ebi.ac.uk/emdb/EMD-13672",0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,18.29
"473","10.3389/fmicb.2021.766527","https://www.ebi.ac.uk/empiar/EMPIAR-10822/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
"474","10.7717/peerj.10213","https://doi.org/10.6084/m9.figshare.13204370.v1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.66
