"ID";"fair_enough_score";"fair_enough_score_total";"fair_enough_score_percent";"fair_enough_score_metrics_count";"fair_enough_score_metrics_percent";"fair_enough_xml_document";"fair_enough_Gen2_FM_F1B_metadata";"fair_enough_Gen2_FM_F1A";"fair_enough_Gen2_FM_F2B";"fair_enough_Gen2_FM_F2A";"fair_enough_Gen2_FM_F3_data";"fair_enough_Gen2_FM_F3_metadata";"fair_enough_Gen2_FM_F4";"fair_enough_Gen2_FM_A1.1_data";"fair_enough_Gen2_FM_A1.1_metadata";"fair_enough_Gen2_FM_A1.2_data";"fair_enough_Gen2_FM_A1.2_metadata";"fair_enough_Gen2_FM_A2";"fair_enough_Gen2_FM_I1B_data";"fair_enough_Gen2_FM_I1A_data";"fair_enough_Gen2_FM_I1B_metadata";"fair_enough_Gen2_FM_I1A_metadata";"fair_enough_Gen2_FM_I2B";"fair_enough_Gen2_FM_I2A";"fair_enough_Gen2_FM_I3";"fair_enough_Gen2_FM_R1.1_metadata";"fair_enough_Gen2_FM_R1.1_data";"fair_enough_f1";"fair_enough_f2";"fair_enough_f3";"fair_enough_f4";"fair_enough_a1.1";"fair_enough_a1.2";"fair_enough_a2";"fair_enough_i1";"fair_enough_i2";"fair_enough_i3";"fair_enough_r1.1"
"https://osf.io/r7g9q/";11;22;50;7;31,82;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;50;100;0;0;50;0;0;50;0;50;0
"https://www.ncbi.nlm.nih.gov/nuccore/MW208755";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/MN555567";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD022350";5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://osf.io/738yf/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://osf.io/ftb9c/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://doi.org/10.5061/dryad.66t1g1k27";17;22;77,27;15;68,18;NA;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR12059634";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://oar.ptb.de/resources/show/10.7795/710.20201113";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159907";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/NM_013275.6?report=fasta&to=9301";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://osf.io/92swt/?view_only=faec41999e4848ef9535139dfe982c1c";11;22;50;7;31,82;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;50;100;0;0;50;0;0;50;0;50;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168808";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/MW057694";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/MW072297";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.4669937";19;22;86,36;15;68,18;NA;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175699";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ebi.ac.uk/ena/browser/view/PRJEB35507";3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE90805";2;22;9,09;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163579";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://osf.io/bupge/";10;22;45,45;7;31,82;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;50;100;0;0;50;0;0;50;0;50;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165332";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR12801265";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR13999246";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE180557";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD014260";5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158596";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168499";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://osf.io/er6b8/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://doi.org/10.6084/m9.figshare.14524716.v1";17;22;77,27;15;68,18;NA;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://osf.io/xwnr3/";10;22;45,45;7;31,82;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;50;100;0;0;50;0;0;50;0;50;0
"https://doi.org/10.5281/zenodo.5159386";15;22;68,18;11;50;NA;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;100;100;0;0;50;50;0;50;50;50;50
"https://doi.org/10.6084/m9.figshare.14450727.v1";17;22;77,27;15;68,18;NA;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://doi.org/10.17605/OSF.IO/AKRH9";13;22;59,09;10;45,45;NA;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;100;100;50;0;50;50;0;50;0;50;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165263";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR10743233";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141861";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/Additional_file_1_of_The_glycosyltransferase_ST3GAL2_is_regulated_by_miR-615-3p_in_the_intestinal_tract_of_Campylobacter_jejuni_infected_mice/14870435";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163521";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/Additional_file_1_of_Epigenetic_adaptations_of_the_masticatory_mucosa_to_periodontal_inflammation/16928628";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://www.ncbi.nlm.nih.gov/nuccore/MT107888";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://github.com/volkamerlab/cptox21_manuscript_SI/tree/master/data/data_signatures";5;22;22,73;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://www.ebi.ac.uk/ena/browser/view/PRJEB39814?show=reads";3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR12921007";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://www.ebi.ac.uk/ena/browser/view/PRJEB46911?show=reads";3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://osf.io/zy7vs";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://doi.org/10.6084/m9.figshare.14527317.v4";NA;NA;NA;15;68,18;TRUE;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://osf.io/7xc23/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.4498214";NA;NA;NA;14;63,64;TRUE;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;50;0;100;100;0;50;50;50;50
"https://doi.org/10.17605/OSF.IO/B5296";14;22;63,64;10;45,45;NA;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;100;100;50;0;50;50;0;50;0;50;0
"https://doi.org/10.17605/OSF.IO/W3JUH";13;22;59,09;10;45,45;NA;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;100;100;50;0;50;50;0;50;0;50;0
"https://figshare.com/articles/dataset/Reporting_assessments_for_sample_of_110_preclinical_systematic_reviews_/14543924";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/This_file_contains_all_raw_data_underlying_the_figures_/17226515";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Numerical_values_underlying_summary_data_displayed_in_figures_/17123529";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://dx.doi.org/10.5281/zenodo.4064148";12;22;54,55;14;63,64;NA;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;50;0;100;100;0;50;50;50;50
"https://www.ebi.ac.uk/ena/browser/view/PRJEB40670?show=reads";3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://itbgit.biologie.hu-berlin.de/dorel/phosphoproteomics_tnb_perturbations/-/blob/master/210113.proteinGroups.filteredNormalz.txt?expanded=true&viewer=simple";10;22;45,45;7;31,82;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;50;100;0;0;50;0;0;50;0;50;0
"https://figshare.com/articles/dataset/All_somatic_SNVs_and_small_insertions_deletions_indels_detected_in_the_study_/13513223";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/NSC23766_treatment_of_wild_type_mouse_sperm_/13714335";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Raw_data_of_the_lipidomics_experiments_including_sample_identifiers_/14831532";12;22;54,55;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://figshare.com/articles/dataset/Sources_of_the_CNV-case_cohorts_used_in_this_study_/15077835";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/journal_contribution/Data_basis_for_meta-analyses_and_meta-regression_analyses_/16415146";9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0
"https://figshare.com/articles/dataset/Data_table_depicting_overall_typing_results_/14311834";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://www.ncbi.nlm.nih.gov/nuccore/MW383507";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/Dataset_1_/16806162";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.5281/zenodo.4049178";15;22;68,18;12;54,55;NA;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;100;100;50;0;50;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Tacrolimus_PK_model_dataset_/13630924";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Raw_data_/13866240";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/S1_Data_-/14041848";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166400";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/S1_Data_-/14162457";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.11588/data/FSPQL4";19;22;86,36;10;45,45;NA;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;100;100;0;0;50;50;0;50;50;50;0
"https://osf.io/t3mcj/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/S1_Dataset_-/14409535";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.5281/zenodo.4135394";15;22;68,18;12;54,55;NA;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;100;100;50;0;50;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Raw_data_of_all_MRSA_outbreak_reports_included_/14383401";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Raw_data_1_/14549776";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.5281/zenodo.3718578";19;22;86,36;11;50;NA;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;0;1;1;0;0;100;100;0;0;50;100;0;50;50;50;0
"https://figshare.com/articles/dataset/S1_Dataset_-/14976465";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/Supplementary_study_data_/14894303";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.6084/m9.figshare.13251428";14;22;63,64;14;63,64;NA;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;50;0;100;100;0;50;50;50;50
"http://dx.doi.org/10.25532/OPARA-120";3;22;13,64;11;50;NA;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;100;100;0;0;50;50;0;50;50;50;50
"https://osf.io/bdsqv/";3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0
"https://figshare.com/articles/dataset/S1_Dataset_-/16602615";11;22;50;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://figshare.com/articles/dataset/S1_Dataset_-/16662303";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
"https://doi.org/10.6084/m9.figshare.16680565.v2";17;22;77,27;15;68,18;NA;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;100;100;100;0;100;100;0;50;50;50;50
"https://figshare.com/articles/dataset/Dataset_for_60_pats_CPI_/16925496";12;22;54,55;12;54,55;NA;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;50;100;50;0;100;50;0;50;50;50;50
